BibID,Collection,Directory,File Path,,Link to Print at Penn,,,File name,
7019031,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21a_n36-37,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7019031,,,printcoll8_box21a_n36-37,
7019659,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21a_n38,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7019659,,,printcoll8_box21a_n38,
7020610,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21a_n39,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7020610,,,printcoll8_box21a_n39,
7064567,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21a_n4,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7064567,,,printcoll8_box21a_n4,
7021568,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21a_n40,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7021568,,,printcoll8_box21a_n40,
7022083,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21a_n41-42,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7022083,,,printcoll8_box21a_n41-42,
7022834,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21a_n43,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7022834,,,printcoll8_box21a_n43,
7023440,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21a_n44-45,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7023440,,,printcoll8_box21a_n44-45,
7033024,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21a_n46,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7033024,,,printcoll8_box21a_n46,
7033039,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21a_n47,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7033039,,,printcoll8_box21a_n47,
7033097,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21a_n48-49,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7033097,,,printcoll8_box21a_n48-49,
7064579,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21a_n5,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7064579,,,printcoll8_box21a_n5,
7033134,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21a_n50-51,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7033134,,,printcoll8_box21a_n50-51,
7033159,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21a_n52,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7033159,,,printcoll8_box21a_n52,
7033250,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21a_n53,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7033250,,,printcoll8_box21a_n53,
7033594,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21a_n54,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7033594,,,printcoll8_box21a_n54,
7033949,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21a_n55,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7033949,,,printcoll8_box21a_n55,
7034214,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21a_n56,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7034214,,,printcoll8_box21a_n56,
7034935,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21a_n57,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7034935,,,printcoll8_box21a_n57,
7035715,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21a_n58,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7035715,,,printcoll8_box21a_n58,
7035730,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21a_n59,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7035730,,,printcoll8_box21a_n59,
7066021,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21a_n6,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7066021,,,printcoll8_box21a_n6,
7035769,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21a_n60-61,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7035769,,,printcoll8_box21a_n60-61,
7035830,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21a_n62,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7035830,,,printcoll8_box21a_n62,
7035887,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21a_n63-64,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7035887,,,printcoll8_box21a_n63-64,
7035933,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21a_n65,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7035933,,,printcoll8_box21a_n65,
7035937,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21a_n66,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7035937,,,printcoll8_box21a_n66,
7035942,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21a_n67,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7035942,,,printcoll8_box21a_n67,
7035948,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21a_n68,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7035948,,,printcoll8_box21a_n68,
7035956,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21a_n69,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7035956,,,printcoll8_box21a_n69,
7066027,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21a_n7,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7066027,,,printcoll8_box21a_n7,
7035958,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21a_n70-71,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7035958,,,printcoll8_box21a_n70-71,
7037937,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21a_n72,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7037937,,,printcoll8_box21a_n72,
7038010,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21a_n73-74,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7038010,,,printcoll8_box21a_n73-74,
7038046,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21a_n75,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7038046,,,printcoll8_box21a_n75,
7038229,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21a_n76-77,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7038229,,,printcoll8_box21a_n76-77,
7038244,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21a_n78-79,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7038244,,,printcoll8_box21a_n78-79,
7066034,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21a_n8,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7066034,,,printcoll8_box21a_n8,
7038253,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21a_n80,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7038253,,,printcoll8_box21a_n80,
7038263,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21a_n81,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7038263,,,printcoll8_box21a_n81,
7038408,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21a_n82,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7038408,,,printcoll8_box21a_n82,
7038418,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21a_n83,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7038418,,,printcoll8_box21a_n83,
7038452,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21a_n84,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7038452,,,printcoll8_box21a_n84,
7038478,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21a_n85,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7038478,,,printcoll8_box21a_n85,
7038520,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21a_n86-87,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7038520,,,printcoll8_box21a_n86-87,
7038638,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21a_n88,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7038638,,,printcoll8_box21a_n88,
7038667,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21a_n89,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7038667,,,printcoll8_box21a_n89,
7066038,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21a_n9,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7066038,,,printcoll8_box21a_n9,
7039212,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21a_n90,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7039212,,,printcoll8_box21a_n90,
7039231,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21a_n91,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7039231,,,printcoll8_box21a_n91,
7039259,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21a_n92,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7039259,,,printcoll8_box21a_n92,
7039274,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21a_n93,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7039274,,,printcoll8_box21a_n93,
7039311,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21a_n94,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7039311,,,printcoll8_box21a_n94,
7039324,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21a_n95,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7039324,,,printcoll8_box21a_n95,
7039348,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21a_n96,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7039348,,,printcoll8_box21a_n96,
7039380,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21a_n97,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7039380,,,printcoll8_box21a_n97,
7039458,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21a_n98,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7039458,,,printcoll8_box21a_n98,
7039474,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21a_n99,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7039474,,,printcoll8_box21a_n99,
7066120,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21b_n1,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7066120,,,printcoll8_box21b_n1,
7066715,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21b_n10,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7066715,,,printcoll8_box21b_n10,
7066729,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21b_n11,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7066729,,,printcoll8_box21b_n11,
7066749,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21b_n12,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7066749,,,printcoll8_box21b_n12,
7066767,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21b_n13,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7066767,,,printcoll8_box21b_n13,
7066774,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21b_n14,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7066774,,,printcoll8_box21b_n14,
7067103,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21b_n15,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7067103,,,printcoll8_box21b_n15,
7067172,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21b_n16,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7067172,,,printcoll8_box21b_n16,
7067181,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21b_n17,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7067181,,,printcoll8_box21b_n17,
7067192,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21b_n18,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7067192,,,printcoll8_box21b_n18,
7067222,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21b_n19,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7067222,,,printcoll8_box21b_n19,
7066515,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21b_n2,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7066515,,,printcoll8_box21b_n2,
7067227,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21b_n20,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7067227,,,printcoll8_box21b_n20,
7067241,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21b_n21,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7067241,,,printcoll8_box21b_n21,
7067318,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21b_n22,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7067318,,,printcoll8_box21b_n22,
7067335,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21b_n23,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7067335,,,printcoll8_box21b_n23,
7067341,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21b_n24,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7067341,,,printcoll8_box21b_n24,
7067349,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21b_n25,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7067349,,,printcoll8_box21b_n25,
7067358,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21b_n26,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7067358,,,printcoll8_box21b_n26,
7068253,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21b_n27,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7068253,,,printcoll8_box21b_n27,
7068266,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21b_n28,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7068266,,,printcoll8_box21b_n28,
7068276,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21b_n29,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7068276,,,printcoll8_box21b_n29,
7066533,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21b_n3,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7066533,,,printcoll8_box21b_n3,
7068290,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21b_n30,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7068290,,,printcoll8_box21b_n30,
7068300,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21b_n31,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7068300,,,printcoll8_box21b_n31,
7068304,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21b_n32,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7068304,,,printcoll8_box21b_n32,
7068336,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21b_n33,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7068336,,,printcoll8_box21b_n33,
7068350,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21b_n34,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7068350,,,printcoll8_box21b_n34,
7068442,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21b_n35,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7068442,,,printcoll8_box21b_n35,
7068453,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21b_n36,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7068453,,,printcoll8_box21b_n36,
7068458,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21b_n37,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7068458,,,printcoll8_box21b_n37,
7068466,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21b_n38,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7068466,,,printcoll8_box21b_n38,
7068481,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21b_n39,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7068481,,,printcoll8_box21b_n39,
7066544,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21b_n4,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7066544,,,printcoll8_box21b_n4,
7068498,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21b_n40,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7068498,,,printcoll8_box21b_n40,
7068502,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21b_n41,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7068502,,,printcoll8_box21b_n41,
7068984,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21b_n42,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7068984,,,printcoll8_box21b_n42,
7068993,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21b_n43,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7068993,,,printcoll8_box21b_n43,
7069012,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21b_n44,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7069012,,,printcoll8_box21b_n44,
7069018,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21b_n45,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7069018,,,printcoll8_box21b_n45,
7069021,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21b_n46,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7069021,,,printcoll8_box21b_n46,
7069032,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21b_n47,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7069032,,,printcoll8_box21b_n47,
7069063,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21b_n48,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7069063,,,printcoll8_box21b_n48,
7069067,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21b_n49,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7069067,,,printcoll8_box21b_n49,
7066554,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21b_n5,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7066554,,,printcoll8_box21b_n5,
7069074,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21b_n50,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7069074,,,printcoll8_box21b_n50,
7069175,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21b_n51,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7069175,,,printcoll8_box21b_n51,
7069179,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21b_n52,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7069179,,,printcoll8_box21b_n52,
7069182,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21b_n53,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7069182,,,printcoll8_box21b_n53,
7069200,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21b_n54,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7069200,,,printcoll8_box21b_n54,
7069201,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21b_n55,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7069201,,,printcoll8_box21b_n55,
7069208,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21b_n56,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7069208,,,printcoll8_box21b_n56,
7069218,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21b_n57,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7069218,,,printcoll8_box21b_n57,
7069243,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21b_n58,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7069243,,,printcoll8_box21b_n58,
7069253,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21b_n59,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7069253,,,printcoll8_box21b_n59,
